file,line,type,commit,author,date,time,timezone,datetime,depth,length
/Users/sohan/Documents/dsc106/lab/resume/index.html,107,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/projects/projects.js,1,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,55
/Users/sohan/Documents/dsc106/lab/projects/projects.js,2,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/projects/projects.js,3,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,55
/Users/sohan/Documents/dsc106/lab/projects/projects.js,4,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/projects/projects.js,5,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,60
/Users/sohan/Documents/dsc106/lab/projects/projects.js,6,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,48
/Users/sohan/Documents/dsc106/lab/projects/projects.js,7,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/projects/projects.js,8,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,56
/Users/sohan/Documents/dsc106/lab/projects/projects.js,9,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,12
/Users/sohan/Documents/dsc106/lab/projects/projects.js,10,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,28
/Users/sohan/Documents/dsc106/lab/projects/projects.js,11,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,71
/Users/sohan/Documents/dsc106/lab/projects/projects.js,12,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/projects/index.html,1,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,13
/Users/sohan/Documents/dsc106/lab/projects/index.html,2,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,14
/Users/sohan/Documents/dsc106/lab/projects/index.html,3,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/projects/index.html,4,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,20
/Users/sohan/Documents/dsc106/lab/projects/index.html,5,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,68
/Users/sohan/Documents/dsc106/lab/projects/index.html,6,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,38
/Users/sohan/Documents/dsc106/lab/projects/index.html,7,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,41
/Users/sohan/Documents/dsc106/lab/projects/index.html,8,html,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,48
/Users/sohan/Documents/dsc106/lab/projects/index.html,9,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,53
/Users/sohan/Documents/dsc106/lab/projects/index.html,10,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/projects/index.html,11,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/projects/index.html,12,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,38
/Users/sohan/Documents/dsc106/lab/projects/index.html,13,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/projects/index.html,14,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,26
/Users/sohan/Documents/dsc106/lab/projects/index.html,15,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/projects/index.html,16,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,1,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,13
/Users/sohan/Documents/dsc106/lab/contact/index.html,2,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,14
/Users/sohan/Documents/dsc106/lab/contact/index.html,3,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/contact/index.html,4,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,20
/Users/sohan/Documents/dsc106/lab/contact/index.html,5,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,68
/Users/sohan/Documents/dsc106/lab/contact/index.html,6,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,37
/Users/sohan/Documents/dsc106/lab/contact/index.html,7,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,41
/Users/sohan/Documents/dsc106/lab/contact/index.html,8,html,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,48
/Users/sohan/Documents/dsc106/lab/contact/index.html,9,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,10,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/contact/index.html,11,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,17
/Users/sohan/Documents/dsc106/lab/contact/index.html,12,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/contact/index.html,13,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,49
/Users/sohan/Documents/dsc106/lab/contact/index.html,14,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/contact/index.html,15,html,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,57
/Users/sohan/Documents/dsc106/lab/contact/index.html,16,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,17,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,8
/Users/sohan/Documents/dsc106/lab/contact/index.html,18,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,55
/Users/sohan/Documents/dsc106/lab/contact/index.html,19,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,6
/Users/sohan/Documents/dsc106/lab/contact/index.html,20,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/contact/index.html,21,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,22,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,23,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,35
/Users/sohan/Documents/dsc106/lab/contact/index.html,24,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,6
/Users/sohan/Documents/dsc106/lab/contact/index.html,25,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/contact/index.html,26,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,27,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,28,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,3,71
/Users/sohan/Documents/dsc106/lab/contact/index.html,29,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,6
/Users/sohan/Documents/dsc106/lab/contact/index.html,30,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/contact/index.html,31,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,41
/Users/sohan/Documents/dsc106/lab/contact/index.html,32,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,33,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/contact/index.html,34,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
